Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	192	,▁	6517693	4092	4517	0.90477	0.834995	0.868483
2	195	.▁	4572467	2847	2961	0.992321	0.95868	0.975211
3	208	die▁	3138099	1706	1767	0.757291	0.733402	0.745155
4	202	der▁	3050130	1676	1673	0.719718	0.722337	0.721025
5	210	und▁	2920967	1317	1313	0.928915	0.933349	0.931127
6	225	in▁	1584913	985	1057	0.79946	0.74375	0.770599
7	240	zu▁	1171613	677	749	0.707895	0.642088	0.673387
8	213	den▁	1131964	622	600	0.636248	0.663468	0.649573
9	249	von▁	1083189	747	758	0.691377	0.6908	0.691089
10	255	ist▁	929471	462	541	0.815079	0.692256	0.748664
11	256	für▁	882751	365	449	0.791542	0.644062	0.710227
12	5	▁	797090	576	556	0.6875	0.718143	0.702487
13	260	mit▁	778480	439	416	0.714286	0.7542	0.7337
14	281	das▁	766932	476	510	0.629457	0.604875	0.616922
15	268	auf▁	736993	407	417	0.626869	0.611542	0.619111
16	278	des▁	719757	343	369	0.64258	0.594292	0.617493
17	258	eine▁	654456	353	360	0.687879	0.677678	0.68274
18	218	es▁	634359	464	474	0.643452	0.623543	0.633341
19	304	im▁	592404	374	353	0.657353	0.693846	0.675107
20	310	Sie▁	582378	141	168	0.742188	0.636054	0.685035
21	312	nicht▁	570672	342	361	0.920063	0.874627	0.89677
22	314	werden▁	549571	237	249	0.695719	0.656652	0.675621
23	316	dass▁	538525	445	468	0.799828	0.74681	0.77241
24	273	ein▁	529343	410	427	0.748649	0.708226	0.727877
25	295	dem▁	517374	374	332	0.546569	0.629195	0.584978
26	324	sich▁	515290	363	290	0.509718	0.631295	0.564029
27	327	Die▁	500987	368	425	0.792916	0.687943	0.736709
28	332	wir▁	479173	120	119	0.882653	0.887755	0.885197
29	338	auch▁	440515	206	183	0.737745	0.836111	0.783854
30	346	sind▁	410389	203	242	0.682741	0.579646	0.626984
31	335	-▁	402372	247	155	0.511111	0.855346	0.639869
32	293	an▁	401774	319	276	0.538136	0.616858	0.574814
33	351	(▁	398746	145	131	0.886179	0.982143	0.931696
34	184	en▁	397433	281	273	0.583014	0.608401	0.595437
35	354	)▁	395329	145	131	0.886179	0.982143	0.931696
36	364	wird▁	385971	176	199	0.635417	0.552536	0.591085
37	185	e▁	374505	318	257	0.609887	0.768362	0.680013
38	355	als▁	361091	316	287	0.759322	0.833955	0.794891
39	323	um▁	342373	236	256	0.64977	0.611842	0.630236
40	395	oder▁	334459	123	130	0.968182	0.910256	0.938326
41	230	ich▁	322977	105	98	0.837912	0.9	0.867847
42	403	:▁	321994	230	224	0.92042	0.936073	0.928181
43	190	er▁	319317	459	459	0.743842	0.747285	0.74556
44	191	s▁	317921	225	233	0.641586	0.612903	0.626917
