Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	192	,▁	6517693	3530	4004	0.906024	0.833103	0.868035
2	195	.▁	4572467	1955	1951	0.962523	0.945349	0.953859
3	208	die▁	3138099	1219	1282	0.740884	0.714237	0.727316
4	202	der▁	3050130	1152	1188	0.736941	0.704832	0.720529
5	210	und▁	2920967	1022	987	0.869549	0.901662	0.885314
6	225	in▁	1584913	842	830	0.711213	0.726079	0.718569
7	240	zu▁	1171613	595	636	0.627583	0.591317	0.608911
8	213	den▁	1131964	495	495	0.597619	0.60056	0.599086
9	249	von▁	1083189	540	546	0.630482	0.633514	0.631995
10	255	ist▁	929471	305	313	0.693262	0.672494	0.68272
11	256	für▁	882751	327	328	0.682171	0.684181	0.683174
12	5	▁	797090	440	433	0.68238	0.687444	0.684902
13	260	mit▁	778480	338	302	0.65229	0.730216	0.689057
14	281	das▁	766932	359	346	0.613228	0.643965	0.62822
15	268	auf▁	736993	288	300	0.567551	0.546061	0.556598
16	278	des▁	719757	279	247	0.595041	0.657971	0.624926
17	258	eine▁	654456	302	300	0.638303	0.643657	0.640969
18	218	es▁	634359	317	330	0.642174	0.618721	0.63023
19	304	im▁	592404	261	226	0.589261	0.677673	0.630382
20	310	Sie▁	582378	125	156	0.797386	0.634667	0.706782
21	312	nicht▁	570672	229	241	0.834906	0.799539	0.81684
22	314	werden▁	549571	158	152	0.598639	0.636253	0.616873
23	316	dass▁	538525	469	402	0.649598	0.756657	0.699053
24	273	ein▁	529343	261	254	0.637255	0.660173	0.648512
25	295	dem▁	517374	238	215	0.49656	0.549505	0.521692
26	324	sich▁	515290	258	228	0.48429	0.550725	0.515375
27	327	Die▁	500987	205	197	0.641089	0.666667	0.653628
28	332	wir▁	479173	104	108	0.89272	0.85779	0.874907
29	338	auch▁	440515	87	75	0.594118	0.68	0.634164
30	346	sind▁	410389	120	143	0.652174	0.561538	0.603472
31	335	-▁	402372	65	136	0.74	0.337963	0.46401
32	293	an▁	401774	255	207	0.5	0.611979	0.550351
33	351	(▁	398746	33	32	0.71875	0.741935	0.730159
34	184	en▁	397433	224	222	0.568966	0.566667	0.567814
35	354	)▁	395329	33	32	0.71875	0.741935	0.730159
36	364	wird▁	385971	171	180	0.6625	0.622857	0.642067
37	185	e▁	374505	234	244	0.671254	0.643805	0.657243
38	355	als▁	361091	236	235	0.706977	0.710648	0.708808
39	323	um▁	342373	201	224	0.688482	0.62201	0.65356
40	395	oder▁	334459	71	79	0.95	0.891534	0.919839
41	230	ich▁	322977	122	117	0.870787	0.90098	0.885626
