Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440763	3633	3907	0.845179	0.795708	0.819698
2	136	,▁	1193305	3176	2911	0.749251	0.825641	0.785593
3	139	.▁	1009466	2838	3095	0.994086	0.968897	0.98133
4	149	of▁	755134	1639	1670	0.725223	0.716695	0.720934
5	150	and▁	687702	1294	1321	0.935691	0.914117	0.924778
6	151	to▁	643925	1609	1498	0.734957	0.793659	0.763181
7	159	in▁	471087	1319	1292	0.731309	0.761083	0.745899
8	153	a▁	460914	1386	1384	0.803437	0.814194	0.80878
9	158	is▁	341614	733	807	0.695508	0.642475	0.66794
10	188	that▁	260561	632	660	0.599554	0.579023	0.589109
11	193	for▁	244866	587	486	0.608333	0.737548	0.666738
12	148	on▁	212375	561	512	0.62417	0.688453	0.654738
13	5	▁	199233	629	529	0.681336	0.810967	0.740521
14	223	with▁	167752	405	435	0.710598	0.672396	0.690969
15	226	The▁	162402	577	596	0.780594	0.752815	0.766453
16	227	be▁	160033	338	306	0.595767	0.6596	0.626061
17	211	are▁	158236	356	351	0.579699	0.59019	0.584897
18	178	as▁	148575	348	303	0.610188	0.687189	0.646404
19	126	s▁	139863	795	442	0.354966	0.648904	0.458901
20	237	I▁	138713	203	209	0.968391	0.951429	0.959835
21	244	this▁	133417	208	222	0.623953	0.581776	0.602127
22	231	it▁	127228	402	372	0.634322	0.69186	0.661843
23	254	by▁	116917	260	276	0.690574	0.656627	0.673172
24	259	we▁	114995	119	128	0.883838	0.816038	0.848586
25	260	have▁	113718	276	302	0.611328	0.555556	0.582109
26	253	not▁	110067	244	326	0.868534	0.64523	0.740412
27	264	you▁	108431	100	119	0.735931	0.628205	0.677814
28	174	an▁	100952	283	265	0.638672	0.674897	0.656285
29	277	will▁	98999	173	201	0.645062	0.562963	0.601223
30	168	or▁	97329	196	192	0.863889	0.884181	0.873917
31	279	which▁	97048	140	184	0.634328	0.491429	0.553809
32	283	from▁	95130	317	264	0.553288	0.658635	0.601383
33	167	at▁	90350	302	248	0.480117	0.594421	0.531189
34	291	(▁	90122	134	137	0.936404	0.91453	0.925337
35	292	)▁	89126	134	136	0.927632	0.913793	0.92066
36	300	has▁	83347	241	240	0.547826	0.558036	0.552884
37	11	n	74657	335	272	0.634106	0.772358	0.696437
38	125	e▁	74211	304	268	0.631387	0.723375	0.674258
39	314	can▁	72609	114	116	0.703704	0.690909	0.697248
40	324	was▁	69424	411	399	0.686854	0.707736	0.697139
41	35	-	68744	269	194	0.435312	0.622917	0.512485
42	290	our▁	68517	72	64	0.855392	0.951613	0.900941
