Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	142	,▁	47172	3530	3498	0.734369	0.789385	0.760884
2	146	.▁	32174	2058	2052	0.945684	0.926942	0.936219
3	5	▁	30249	2367	2169	0.61822	0.671984	0.643982
4	151	der▁	24876	1253	1202	0.514289	0.547156	0.530214
5	154	die▁	24129	1224	1701	0.609412	0.48548	0.540432
6	134	en▁	20950	1293	1025	0.447764	0.559527	0.497445
7	161	und▁	20496	1048	1028	0.740766	0.788422	0.763851
8	7	n	20335	1564	1327	0.517838	0.597414	0.554787
9	137	t▁	17510	1315	1222	0.48096	0.522065	0.50067
10	135	e▁	17093	1059	936	0.461325	0.49993	0.479852
11	10	t	15056	1008	939	0.491615	0.536631	0.513138
12	133	er	13613	911	755	0.42552	0.508029	0.463128
13	163	den▁	11978	716	554	0.325558	0.418065	0.366057
14	175	in▁	11978	899	760	0.490135	0.584232	0.533063
15	141	s▁	10806	864	750	0.397062	0.456818	0.424849
16	15	u	10052	868	788	0.496121	0.554535	0.523704
17	25	k	9845	652	562	0.407494	0.483867	0.442409
18	21	b	9763	637	548	0.435167	0.512336	0.470609
19	18	o	9658	1031	921	0.550569	0.615281	0.581129
20	189	zu▁	9412	661	497	0.378369	0.499872	0.430716
21	17	g	9044	1043	671	0.420689	0.640731	0.507901
22	140	er▁	8999	1005	875	0.503302	0.581927	0.539766
23	11	s	8970	499	516	0.43874	0.42144	0.429916
24	8	i	8707	756	674	0.504702	0.558938	0.530437
25	6	e	8605	759	606	0.472963	0.591523	0.525641
26	168	ung▁	8580	322	318	0.322464	0.317246	0.319834
27	170	ten▁	8524	681	488	0.32491	0.46342	0.381997
28	22	f	8292	469	374	0.310774	0.391771	0.346604
29	13	d	7971	604	590	0.523398	0.526522	0.524955
30	182	be	7967	547	465	0.354342	0.415197	0.382363
31	29	p	7719	563	497	0.412078	0.46144	0.435364
32	169	es▁	7666	435	411	0.341846	0.364846	0.352972
33	200	von▁	7617	558	610	0.413462	0.402508	0.407911
34	195	ver	7535	577	442	0.342421	0.449413	0.388689
35	136	ch	7185	426	345	0.350791	0.434966	0.38837
36	191	gen▁	7051	402	288	0.274904	0.377297	0.318063
37	148	sch	6926	471	356	0.282419	0.381119	0.324428
38	12	a	6896	803	651	0.521456	0.647752	0.577783
39	212	re	6854	553	465	0.447368	0.531527	0.48583
40	205	für▁	6839	345	304	0.447115	0.512843	0.477729
41	206	ist▁	6762	307	333	0.453801	0.410675	0.431163
42	177	te▁	6722	1123	649	0.3794	0.650032	0.479142
43	16	l	6702	466	409	0.364943	0.426039	0.393131
44	132	n▁	6449	609	452	0.323079	0.440838	0.372882
45	42	F	6352	467	457	0.517126	0.547436	0.53185
46	38	P	6316	612	561	0.606552	0.676078	0.639431
47	149	st	6238	449	306	0.288034	0.428527	0.344508
48	14	h	6189	607	541	0.437793	0.494767	0.46454
49	219	Ver	5808	235	232	0.33805	0.347938	0.342923
50	221	des▁	5648	310	251	0.239376	0.289819	0.262193
51	158	ein	5645	255	266	0.352647	0.353157	0.352902
52	224	das▁	5627	359	294	0.271429	0.326255	0.296327
53	23	w	5566	522	423	0.40857	0.494302	0.447366
54	152	an	5563	493	401	0.463633	0.580777	0.515635
55	222	auf▁	5538	312	427	0.356974	0.285364	0.317177
56	41	K	5491	550	516	0.549751	0.594145	0.571087
57	245	le	5480	348	265	0.255795	0.338675	0.291457
58	179	ar	5188	359	312	0.469551	0.549801	0.506517
59	48	-	5129	566	322	0.330819	0.548718	0.412777
60	201	g▁	5121	430	315	0.312281	0.425519	0.36021
61	159	in	5093	430	420	0.457118	0.483674	0.470021
62	207	eine▁	4976	313	254	0.357833	0.434043	0.39227
63	227	mit▁	4940	338	266	0.43557	0.560484	0.490194
64	9	r	4937	484	291	0.276829	0.450258	0.34286
65	252	Be	4927	240	209	0.297235	0.33289	0.314054
66	237	dass▁	4840	469	322	0.440763	0.629505	0.518492
67	36	B	4763	503	443	0.572891	0.644766	0.606707
68	167	zu	4746	265	214	0.188841	0.232381	0.208361
69	162	al	4742	355	295	0.512735	0.623634	0.562773
70	32	S	4673	473	423	0.526658	0.591906	0.557379
71	240	lich▁	4598	221	231	0.365041	0.345295	0.354893
72	242	nicht▁	4591	229	280	0.681604	0.577869	0.625464
73	279	ri	4526	241	230	0.43379	0.457276	0.445223
74	37	M	4474	373	348	0.517949	0.57417	0.544612
75	51	T	4380	584	480	0.554175	0.680776	0.610986
76	263	di	4354	263	274	0.440028	0.419831	0.429692
77	682	se	4342	473	396	0.407398	0.485529	0.443045
78	249	dem▁	4340	329	284	0.304039	0.353333	0.326838
79	255	im▁	4170	281	218	0.304348	0.403912	0.347132
80	257	werden▁	4164	159	157	0.314189	0.331019	0.322384
81	225	ein▁	4148	308	257	0.286477	0.336538	0.309496
82	143	en	4142	262	218	0.326607	0.376754	0.349893
83	230	si	4080	255	195	0.373538	0.493394	0.425181
84	233	gen	4080	205	148	0.192105	0.282443	0.228675
85	145	d▁	4042	408	311	0.370938	0.49215	0.423032
86	262	wir▁	4021	104	97	0.680077	0.743976	0.710593
87	164	ge	3996	263	236	0.232119	0.260802	0.245626
88	47	H	3962	392	308	0.476008	0.607323	0.533707
89	160	ti	3956	170	152	0.408602	0.454657	0.430401
90	232	at	3915	348	322	0.462963	0.505396	0.48325
91	184	ra	3857	244	219	0.36727	0.422399	0.39291
92	34	E	3813	154	158	0.526786	0.533582	0.530162
93	223	ent	3765	166	168	0.29375	0.288889	0.291299
94	235	ungen▁	3761	145	125	0.266423	0.316964	0.289505
95	214	ge▁	3731	220	139	0.166667	0.242667	0.197611
96	33	A	3695	254	235	0.506787	0.569787	0.536444
97	20	m	3669	325	227	0.363909	0.515833	0.426753
98	44	R	3664	350	263	0.536339	0.733045	0.619451
99	300	zi	3575	157	157	0.33557	0.356234	0.345594
100	55	N	3550	328	288	0.600836	0.713721	0.652432
101	314	ma	3532	251	234	0.271014	0.276119	0.273543
102	281	An	3507	234	213	0.278295	0.300518	0.28898
103	43	W	3503	352	336	0.579521	0.63138	0.60434
104	280	sich▁	3486	258	197	0.159153	0.22	0.184694
105	185	ss	3486	219	183	0.316583	0.369048	0.340808
106	633	ges	3485	195	261	0.205556	0.157407	0.178288
107	31	ä	3480	225	257	0.391502	0.345133	0.366858
108	277	um▁	3417	254	187	0.262605	0.37069	0.307424
109	231	de▁	3403	241	187	0.324324	0.408144	0.361438
110	256	an▁	3323	311	195	0.205496	0.359678	0.261556
111	287	Die▁	3321	205	288	0.50495	0.358885	0.419569
112	285	auch▁	3279	88	75	0.366279	0.423611	0.392864
113	372	kt	3275	117	141	0.425439	0.351852	0.385162
114	19	c	3272	240	200	0.399306	0.48953	0.439838
115	297	chen▁	3250	177	170	0.275758	0.293333	0.284274
116	215	la	3244	205	157	0.27037	0.357488	0.307885
117	431	te	3191	214	169	0.285838	0.358447	0.318051
118	28	v	3181	275	269	0.598361	0.629986	0.613766
119	210	ur	3135	254	244	0.435103	0.451258	0.443033
120	248	rei	3112	180	184	0.469524	0.486111	0.477674
121	193	der	3105	203	116	0.253886	0.460692	0.327363
122	61	C	3104	405	319	0.550932	0.699736	0.616482
123	176	on	3093	294	265	0.554924	0.635747	0.592592
