Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46682	2161	3355	0.855326	0.568341	0.682908
2	142	,▁	38245	2017	2677	0.750379	0.608892	0.672272
3	148	.▁	29830	1828	1998	0.9797	0.913686	0.945542
4	155	of▁	24353	1056	1916	0.740281	0.421347	0.537031
5	156	to▁	21231	1222	1247	0.606976	0.581131	0.593772
6	157	and▁	21031	939	966	0.830058	0.802652	0.816125
7	165	in▁	14977	884	1123	0.642047	0.515703	0.571981
8	163	a▁	13056	1013	1139	0.664921	0.58758	0.623862
9	161	is▁	11129	375	581	0.634615	0.410842	0.49878
10	185	that▁	10133	457	735	0.620586	0.383973	0.474414
11	199	for▁	7786	378	351	0.491228	0.525961	0.508001
12	153	on▁	6159	476	418	0.412698	0.475326	0.441804
13	225	be▁	5451	208	273	0.486911	0.363281	0.416107
14	222	I▁	5433	231	257	0.900952	0.825401	0.861524
15	218	are▁	4929	181	294	0.47006	0.292745	0.360794
16	237	with▁	4865	293	268	0.483951	0.523904	0.503136
17	242	this▁	4741	111	146	0.573394	0.439286	0.49746
18	184	as▁	4519	279	285	0.433261	0.440217	0.436712
19	246	The▁	4445	302	348	0.647841	0.565302	0.603764
20	248	we▁	4398	108	106	0.717199	0.746296	0.731458
21	229	it▁	4210	227	259	0.412195	0.368148	0.388929
22	256	have▁	4108	189	329	0.519774	0.302511	0.38244
23	249	not▁	3961	153	268	0.822844	0.460027	0.59013
24	263	by▁	3696	200	173	0.351852	0.39881	0.373862
25	277	which▁	3337	98	151	0.335052	0.213793	0.261027
26	278	will▁	3330	167	176	0.472222	0.464744	0.468453
27	290	has▁	2943	191	255	0.417143	0.318841	0.361427
28	180	an▁	2809	200	201	0.301047	0.299451	0.300247
29	296	European▁	2782	19	28	0.894737	0.645833	0.750178
30	306	from▁	2658	163	118	0.246835	0.357143	0.291916
31	132	s▁	2546	201	312	0.173913	0.118159	0.140715
32	169	at▁	2428	255	148	0.17382	0.291603	0.217808
33	316	(▁	2301	30	33	0.689655	0.625	0.655738
34	250	or▁	2256	99	74	0.63786	0.838462	0.724532
