Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440670	3631	3995	0.85255	0.785728	0.817776
2	136	,▁	1193305	3176	3415	0.75858	0.8104	0.783634
3	139	.▁	1002307	2802	2877	0.995573	0.971815	0.983551
4	149	of▁	754063	1628	1784	0.73458	0.678501	0.705428
5	150	and▁	685677	1287	1345	0.938807	0.904048	0.9211
6	151	to▁	640806	1601	1450	0.702957	0.777486	0.738346
7	159	in▁	462843	1287	1271	0.74417	0.769442	0.756595
8	153	a▁	427764	1256	1281	0.78735	0.774706	0.780977
9	158	is▁	338372	733	827	0.710993	0.638771	0.67295
10	188	that▁	260561	632	688	0.604018	0.559365	0.580834
11	193	for▁	244890	587	492	0.627193	0.750941	0.683511
12	148	on▁	187902	522	489	0.639124	0.683036	0.660351
13	223	with▁	167682	405	425	0.726902	0.686908	0.706339
14	226	The▁	161986	577	596	0.777972	0.752825	0.765192
15	211	are▁	157164	356	391	0.621236	0.559457	0.58873
16	227	be▁	156017	329	319	0.597495	0.616102	0.606655
17	178	as▁	140094	326	294	0.587782	0.651333	0.617928
18	237	I▁	134552	194	200	0.960606	0.941617	0.951017
19	244	this▁	133416	208	224	0.61474	0.566514	0.589643
20	231	it▁	120942	385	361	0.610019	0.662832	0.63533
21	254	by▁	115557	253	296	0.711297	0.617794	0.661257
22	259	we▁	114552	117	118	0.871134	0.878947	0.875023
23	260	have▁	113718	276	301	0.623047	0.573286	0.597132
24	253	not▁	110020	244	334	0.878592	0.636458	0.738176
25	264	you▁	108428	100	127	0.774892	0.59	0.669923
26	277	will▁	98839	173	227	0.669753	0.522727	0.587176
27	279	which▁	97047	140	194	0.656716	0.480447	0.55492
28	283	from▁	95144	317	247	0.523243	0.669528	0.587415
29	291	(▁	90122	134	140	0.947368	0.911017	0.928837
30	292	)▁	89126	134	139	0.947368	0.915254	0.931034
31	168	or▁	88242	138	128	0.866935	0.952802	0.907843
32	167	at▁	87176	294	262	0.515644	0.586395	0.548748
33	300	has▁	83368	241	270	0.573913	0.522177	0.546824
34	174	an▁	83354	242	225	0.588235	0.628019	0.607477
35	314	can▁	71864	113	114	0.672897	0.659091	0.665923
36	324	was▁	69374	411	411	0.675117	0.677374	0.676244
37	290	our▁	66529	66	60	0.873656	0.948276	0.909438
38	272	all▁	65833	113	96	0.623853	0.734043	0.674477
39	331	European▁	64351	14	16	1	0.866667	0.928571
40	338	:▁	63247	209	213	0.904412	0.894822	0.899591
