Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	192	,▁	6517693	3761	4579	0.909739	0.769573	0.833807
2	195	.▁	4752673	2856	3297	0.9967	0.945232	0.970284
3	208	die▁	3145524	1736	1895	0.695793	0.644068	0.668932
4	202	der▁	3103322	1672	1705	0.667991	0.6577	0.662805
5	210	und▁	2930829	1251	1268	0.88743	0.880509	0.883956
6	5	▁	2031518	1165	1141	0.650481	0.671869	0.661002
7	225	in▁	1614171	971	975	0.657949	0.659329	0.658639
8	213	den▁	1365661	809	772	0.595883	0.618255	0.606863
9	184	en▁	1233612	802	757	0.551079	0.568948	0.559871
10	240	zu▁	1193741	650	819	0.615036	0.501327	0.552391
11	7	n	1135913	918	849	0.645087	0.704061	0.673285
12	249	von▁	1083263	620	693	0.596907	0.535959	0.564793
13	187	t▁	1033702	880	790	0.526206	0.580875	0.552191
14	185	e▁	1017142	734	704	0.577696	0.601145	0.589188
15	255	ist▁	935916	367	449	0.631884	0.522358	0.571924
16	256	für▁	890740	420	454	0.614474	0.56747	0.590037
17	218	es▁	842210	492	498	0.47167	0.46792	0.469788
18	260	mit▁	785013	475	424	0.590357	0.655779	0.621351
19	281	das▁	766435	532	452	0.491559	0.564652	0.525576
20	268	auf▁	744837	432	398	0.489583	0.531507	0.509684
21	278	des▁	730660	412	448	0.591075	0.549915	0.569752
22	190	er▁	709177	813	835	0.707909	0.695163	0.701478
23	191	s▁	697080	450	502	0.619048	0.566858	0.591805
24	258	eine▁	668115	355	418	0.59801	0.508951	0.549898
25	183	er	633116	417	384	0.48886	0.534862	0.510827
26	220	ten▁	614615	468	408	0.459043	0.523615	0.489207
27	304	im▁	594065	354	303	0.484709	0.558511	0.519
28	310	Sie▁	582377	91	177	0.845833	0.456376	0.592866
29	312	nicht▁	570671	333	335	0.791932	0.790735	0.791333
30	295	dem▁	563812	423	372	0.479724	0.544776	0.510185
31	314	werden▁	551586	208	296	0.6133	0.436131	0.509761
32	273	ein▁	550111	359	367	0.571217	0.557185	0.564113
33	316	dass▁	542761	337	493	0.779032	0.53085	0.63143
34	228	te▁	540027	666	606	0.478236	0.526218	0.501081
35	324	sich▁	515293	364	223	0.314493	0.518868	0.39162
36	46	-	508030	378	407	0.588205	0.556202	0.571756
37	327	Die▁	500992	341	392	0.706745	0.615385	0.657908
38	182	n▁	490738	417	386	0.621212	0.670892	0.645097
39	14	u	483640	415	397	0.660811	0.695172	0.677556
40	222	ung▁	480630	274	261	0.474806	0.505556	0.489699
41	332	wir▁	479175	90	100	0.873494	0.78442	0.826564
42	9	r	473935	441	423	0.660385	0.691711	0.675685
43	231	be	460260	276	269	0.438562	0.444231	0.441378
44	293	an▁	453591	288	279	0.460377	0.483007	0.471421
45	338	auch▁	440543	231	189	0.5	0.609626	0.549398
