Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	193	,▁	1438900	3530	3814	0.885926	0.840458	0.862594
2	196	.▁	1080758	2053	2020	0.956768	0.951411	0.954082
3	203	der▁	704173	1204	1213	0.706495	0.699691	0.703077
4	209	die▁	690801	1224	1320	0.715028	0.689274	0.701915
5	5	▁	663749	1483	1469	0.72284	0.733976	0.728365
6	211	und▁	646777	1020	987	0.871895	0.902508	0.886937
7	7	n	479385	1086	1004	0.701771	0.763571	0.731368
8	185	en▁	386332	709	718	0.615079	0.609914	0.612486
9	188	t▁	376059	788	767	0.584405	0.596861	0.590568
10	226	in▁	365284	886	864	0.671077	0.709539	0.689772
11	214	den▁	335377	706	629	0.583333	0.659495	0.619081
12	186	e▁	332250	633	636	0.691026	0.689689	0.690357
13	242	zu▁	262302	633	660	0.601307	0.584533	0.592801
14	184	er	251836	478	431	0.585846	0.646953	0.614885
15	250	von▁	239260	541	511	0.578582	0.625289	0.601029
16	219	es▁	230075	436	430	0.60686	0.618607	0.612677
17	191	er▁	229570	902	869	0.734159	0.763137	0.748368
18	16	l	223809	517	504	0.706731	0.714401	0.710545
19	192	s▁	220366	601	604	0.691028	0.682487	0.686731
20	221	ten▁	207624	509	500	0.574941	0.591765	0.583232
21	256	ist▁	206466	304	289	0.666078	0.703774	0.684407
22	10	t	199164	486	448	0.655502	0.712478	0.682804
23	257	für▁	196176	327	326	0.627907	0.639175	0.633491
24	14	u	192530	479	475	0.713349	0.717748	0.715542
25	45	-	183749	525	508	0.581186	0.611898	0.596147
26	261	mit▁	180294	338	299	0.625666	0.714801	0.66727
27	223	ung▁	173219	258	253	0.565789	0.570852	0.568309
28	281	das▁	169646	357	335	0.58758	0.635166	0.610447
29	276	des▁	165957	289	280	0.567604	0.582321	0.574868
30	229	te▁	165827	547	566	0.618862	0.599104	0.608823
31	9	r	163745	428	425	0.736794	0.74449	0.740622
32	271	auf▁	163724	291	338	0.561174	0.481298	0.518176
33	13	d	155859	438	418	0.725264	0.7636	0.743939
34	232	be	154973	348	338	0.576324	0.586751	0.581491
35	25	k	149240	285	288	0.655727	0.645669	0.650659
36	259	eine▁	148661	307	299	0.618051	0.632335	0.625111
37	245	ver	145709	393	378	0.637026	0.664688	0.650563
38	11	s	145540	267	267	0.692641	0.712946	0.702647
39	38	P	143785	422	434	0.895495	0.878463	0.886897
40	183	n▁	140014	428	441	0.714795	0.698105	0.706351
41	187	ch	139438	250	247	0.639517	0.642649	0.641079
42	202	sch	136985	327	295	0.575808	0.633829	0.603427
43	22	f	135612	226	226	0.52657	0.52439	0.525478
44	296	dem▁	134281	312	260	0.486905	0.59205	0.534354
45	249	g▁	131447	425	413	0.698138	0.712432	0.705213
46	306	im▁	131098	280	251	0.615942	0.684134	0.64825
47	33	A	130696	220	234	0.77094	0.721959	0.745646
48	308	Sie▁	130577	125	150	0.756536	0.625683	0.684916
49	6	e	129862	287	283	0.700469	0.707171	0.703804
50	254	re	127634	359	343	0.739414	0.769788	0.754295
51	313	nicht▁	125225	229	234	0.792453	0.781991	0.787187
