Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	142	,▁	47172	4092	4098	0.782576	0.75581	0.76896
2	146	.▁	31297	2901	3151	0.981216	0.934764	0.957427
3	154	die▁	24128	1718	2042	0.62664	0.522428	0.569808
4	151	der▁	23161	1722	2074	0.588151	0.530584	0.557886
5	161	und▁	20155	1326	1370	0.84608	0.818783	0.832208
6	175	in▁	11302	981	1159	0.63721	0.546542	0.588403
7	5	▁	11033	1385	1304	0.492723	0.526521	0.509062
8	163	den▁	10086	780	728	0.397257	0.410102	0.403577
9	189	zu▁	8995	687	632	0.39479	0.422687	0.408262
10	134	en▁	8276	673	669	0.343391	0.344133	0.343762
11	200	von▁	7375	747	721	0.435068	0.455096	0.444857
12	206	ist▁	6713	465	686	0.598341	0.405008	0.483048
13	7	n	6515	893	755	0.374152	0.456951	0.411427
14	135	e▁	6469	692	591	0.28716	0.331376	0.307688
15	205	für▁	6434	368	444	0.580128	0.478495	0.524433
16	169	es▁	5962	549	474	0.385714	0.447024	0.414112
17	137	t▁	5649	704	618	0.300211	0.341383	0.319476
18	224	das▁	5618	476	479	0.298256	0.301127	0.299685
19	221	des▁	5239	351	377	0.345779	0.32876	0.337055
20	222	auf▁	5115	409	455	0.40245	0.375315	0.388409
21	207	eine▁	4845	363	414	0.411765	0.368479	0.388921
22	237	dass▁	4840	445	411	0.521048	0.546917	0.533669
23	227	mit▁	4764	441	431	0.551184	0.550166	0.550675
24	242	nicht▁	4591	342	388	0.811912	0.723944	0.765409
25	140	er▁	4583	824	749	0.448099	0.491735	0.468904
26	133	er	4427	392	393	0.279167	0.278585	0.278876
27	257	werden▁	4164	241	287	0.416667	0.337093	0.372679
28	255	im▁	4150	374	270	0.283824	0.393281	0.329705
29	141	s▁	4129	463	344	0.242239	0.320088	0.275775
30	262	wir▁	4021	120	133	0.742347	0.664414	0.701222
31	170	ten▁	3813	401	255	0.238292	0.363173	0.287768
32	225	ein▁	3787	421	436	0.465168	0.458004	0.461558
33	249	dem▁	3782	426	344	0.268303	0.337146	0.298811
34	280	sich▁	3486	363	291	0.208455	0.260714	0.231674
35	287	Die▁	3321	368	472	0.622616	0.486111	0.54596
36	285	auch▁	3272	206	178	0.436275	0.514793	0.472293
37	168	ung▁	3271	233	297	0.280973	0.225564	0.250238
38	48	-	3262	720	326	0.25003	0.527981	0.339355
39	177	te▁	3226	521	338	0.21864	0.337158	0.265263
40	277	um▁	2919	278	224	0.259921	0.32439	0.288599
41	181	ich▁	2874	114	100	0.6025	0.711382	0.652429
42	305	wird▁	2866	176	271	0.445833	0.284777	0.347553
43	310	sind▁	2830	203	221	0.395939	0.372408	0.383813
44	302	-▁	2820	254	148	0.323529	0.576825	0.414548
45	256	an▁	2778	338	163	0.140065	0.285235	0.187874
46	15	u	2730	421	335	0.234033	0.29698	0.261776
47	318	Sie▁	2707	141	213	0.635417	0.410321	0.498643
48	301	als▁	2660	313	251	0.496575	0.624282	0.553153
49	182	be	2536	232	207	0.189498	0.217277	0.202439
50	331	haben▁	2513	190	212	0.441989	0.389744	0.414225
