Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46683	2161	3020	0.87542	0.643991	0.74208
2	142	,▁	38245	2017	2440	0.765568	0.673581	0.716635
3	148	.▁	30103	1953	2037	0.963029	0.916287	0.939077
4	155	of▁	24385	1056	1414	0.689706	0.526872	0.597392
5	156	to▁	21358	1227	1090	0.601483	0.667393	0.632726
6	157	and▁	21207	965	1041	0.904056	0.829943	0.865416
7	165	in▁	15227	903	1030	0.666433	0.589518	0.62562
8	163	a▁	14299	1111	1237	0.75818	0.702249	0.729144
9	161	is▁	11297	386	562	0.655172	0.457557	0.538817
10	185	that▁	10133	457	716	0.665805	0.416583	0.512503
11	5	▁	7844	778	723	0.503789	0.554469	0.527916
12	199	for▁	7785	378	355	0.561891	0.595897	0.578395
13	153	on▁	6694	565	493	0.471266	0.532129	0.499851
14	132	s▁	6453	465	517	0.431323	0.385368	0.407053
15	225	be▁	5525	211	266	0.479381	0.37751	0.42239
16	222	I▁	5507	248	263	0.891228	0.879298	0.885223
17	218	are▁	5018	185	218	0.455882	0.398964	0.425528
18	237	with▁	4867	293	282	0.532099	0.547348	0.539616
19	242	this▁	4741	111	166	0.637615	0.431624	0.514777
20	184	as▁	4661	296	286	0.529637	0.547721	0.538527
21	229	it▁	4546	248	244	0.438053	0.447964	0.442953
22	246	The▁	4453	302	378	0.760797	0.607713	0.675693
23	248	we▁	4412	109	122	0.809649	0.727124	0.766171
24	159	ed▁	4173	458	360	0.337849	0.423038	0.375674
25	11	n	4148	503	443	0.475823	0.564789	0.516503
26	256	have▁	4108	189	283	0.49435	0.34252	0.404662
27	249	not▁	3961	153	253	0.794872	0.472818	0.592937
28	162	ing▁	3761	297	159	0.150558	0.271812	0.19378
29	263	by▁	3744	203	182	0.434555	0.482353	0.457208
30	131	e▁	3727	412	276	0.29619	0.440986	0.354368
31	180	an▁	3542	301	291	0.536703	0.557943	0.547117
32	277	which▁	3337	98	137	0.381443	0.284615	0.325991
33	278	will▁	3330	167	214	0.577778	0.460993	0.512821
34	35	-	2991	291	225	0.347994	0.441933	0.389378
35	290	has▁	2943	191	234	0.438095	0.366114	0.398883
36	296	European▁	2809	19	21	0.894737	0.809524	0.85
37	134	t▁	2800	362	253	0.338675	0.499246	0.403575
38	169	at▁	2754	300	204	0.260455	0.377717	0.308313
39	10	i	2749	249	267	0.3125	0.415686	0.356782
40	164	es▁	2679	207	166	0.245201	0.302428	0.270824
41	306	from▁	2658	163	158	0.360759	0.375	0.367742
42	250	or▁	2653	152	123	0.581425	0.712538	0.640339
43	141	y▁	2611	323	234	0.350719	0.46521	0.399932
44	316	(▁	2301	30	33	0.758621	0.698925	0.72755
45	321	you▁	2245	96	94	0.610417	0.641204	0.625432
46	324	)▁	2233	30	34	0.793103	0.708333	0.748325
47	271	our▁	2080	97	88	0.6875	0.776316	0.729213
48	287	all▁	2057	65	65	0.429379	0.408602	0.418733
49	349	also▁	1969	58	79	0.689655	0.50641	0.583996
50	351	was▁	1942	293	412	0.607747	0.428384	0.502541
51	353	can▁	1917	72	71	0.514493	0.552239	0.532698
52	209	ation▁	1883	87	101	0.371951	0.317708	0.342697
53	358	would▁	1825	101	118	0.664894	0.568182	0.612745
54	166	er▁	1806	216	197	0.365353	0.406193	0.384692
55	346	its▁	1783	67	90	0.405556	0.295181	0.341675
