Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46683	3773	4578	0.82512	0.689611	0.751304
2	142	,▁	38245	3050	3183	0.705957	0.702677	0.704313
3	148	.▁	30103	2870	3031	0.987482	0.940844	0.963599
4	155	of▁	24385	1703	1946	0.640216	0.544679	0.588596
5	156	to▁	21358	1692	1505	0.550782	0.62033	0.583491
6	157	and▁	21207	1243	1280	0.879648	0.85519	0.867247
7	165	in▁	15227	1172	1284	0.622098	0.565664	0.59254
8	163	a▁	14299	1429	1459	0.642663	0.63827	0.640459
9	161	is▁	11297	638	851	0.573467	0.42724	0.48967
10	185	that▁	10133	539	712	0.557895	0.423259	0.48134
11	5	▁	7844	903	775	0.423342	0.501941	0.459303
12	199	for▁	7785	542	515	0.46281	0.488121	0.475129
13	153	on▁	6694	665	541	0.413618	0.50898	0.45637
14	132	s▁	6453	660	697	0.355825	0.333899	0.344513
15	225	be▁	5525	386	401	0.391185	0.376676	0.383793
16	222	I▁	5507	146	175	0.942133	0.792254	0.860717
17	218	are▁	5018	343	422	0.490073	0.402269	0.441851
18	237	with▁	4867	441	405	0.48601	0.526385	0.505392
19	242	this▁	4741	223	245	0.52968	0.486525	0.507186
20	184	as▁	4661	428	371	0.459069	0.519751	0.487529
21	229	it▁	4546	328	263	0.247755	0.327135	0.281965
22	246	The▁	4453	530	590	0.681644	0.609029	0.643294
23	248	we▁	4412	105	125	0.767361	0.659292	0.709233
24	159	ed▁	4173	629	470	0.267614	0.354851	0.30512
25	11	n	4148	679	586	0.441242	0.506122	0.471461
26	256	have▁	4108	253	302	0.463115	0.391048	0.424041
27	249	not▁	3961	240	359	0.746637	0.492284	0.593351
28	162	ing▁	3761	373	227	0.178075	0.291667	0.221137
29	263	by▁	3744	319	249	0.323232	0.414894	0.363372
30	131	e▁	3727	561	364	0.251018	0.393072	0.30638
31	180	an▁	3542	382	333	0.396569	0.460556	0.426174
32	277	which▁	3337	176	184	0.393491	0.363636	0.377975
33	278	will▁	3330	294	224	0.304598	0.390114	0.342093
34	35	-	2991	457	255	0.272222	0.488636	0.349652
35	290	has▁	2943	234	277	0.480741	0.409962	0.442539
36	296	European▁	2809	30	29	0.766667	0.793103	0.779661
37	134	t▁	2800	413	389	0.337814	0.347182	0.342434
38	169	at▁	2754	360	272	0.366667	0.473856	0.413427
39	10	i	2749	407	298	0.309249	0.41859	0.355706
40	164	es▁	2679	311	262	0.237443	0.293033	0.262325
41	306	from▁	2658	302	250	0.398082	0.474359	0.432886
42	250	or▁	2653	238	197	0.552036	0.675824	0.60769
43	141	y▁	2611	314	284	0.364726	0.403475	0.383123
44	316	(▁	2301	94	73	0.573171	0.683824	0.623627
45	321	you▁	2245	84	78	0.343284	0.354167	0.34864
46	324	)▁	2233	94	73	0.573171	0.683824	0.623627
47	271	our▁	2080	74	76	0.534247	0.52027	0.527166
48	287	all▁	2057	95	111	0.441489	0.380734	0.408867
49	349	also▁	1969	173	192	0.616959	0.555556	0.584649
50	351	was▁	1942	430	527	0.523686	0.442673	0.479784
51	353	can▁	1917	140	137	0.470803	0.477273	0.474016
52	209	ation▁	1883	176	175	0.310976	0.310838	0.310907
53	358	would▁	1825	102	118	0.317204	0.263889	0.288101
54	166	er▁	1806	327	284	0.34471	0.389949	0.365937
55	346	its▁	1783	127	108	0.307018	0.353535	0.328638
56	365	’▁	1766	-1	143	0	0	0
57	366	's▁	1765	408	71	0.0675676	0.4	0.115607
58	6	e	1724	217	211	0.34901	0.360406	0.354616
59	374	should▁	1720	48	89	0.680851	0.356322	0.467814
60	361	more▁	1691	101	98	0.438144	0.456044	0.446915
61	383	Mr▁	1673	78	7	0.0447761	0.428571	0.0810811
62	381	but▁	1671	126	147	0.84	0.719178	0.774908
63	380	-▁	1666	177	42	0.218978	0.851351	0.348355
64	388	:▁	1660	179	167	0.830882	0.875776	0.852739
65	39	P	1614	141	143	0.645522	0.641791	0.643651
66	174	al▁	1607	220	193	0.344498	0.387097	0.364557
67	402	their▁	1569	201	143	0.379121	0.541045	0.445836
68	408	been▁	1541	138	184	0.286765	0.218391	0.24795
69	409	Commission▁	1539	11	15	0.95	0.666667	0.783505
70	411	We▁	1535	61	66	0.901639	0.833333	0.866142
71	34	S	1514	281	231	0.685637	0.839934	0.754983
72	332	one▁	1507	155	107	0.26464	0.39596	0.317247
73	203	ts▁	1466	169	169	0.332278	0.321656	0.326881
74	136	d▁	1445	217	190	0.330097	0.381629	0.353997
75	429	must▁	1444	38	58	0.447368	0.293103	0.354167
76	33	E	1439	119	93	0.584071	0.741758	0.653537
77	13	r	1412	290	223	0.362405	0.458537	0.404842
78	436	In▁	1404	148	195	0.5	0.379487	0.431487
79	438	It▁	1398	94	113	0.478723	0.39823	0.434783
80	441	'▁	1373	100	149	0.09375	0.0583333	0.0719178
81	442	This▁	1372	69	90	0.507246	0.388889	0.440252
82	150	ar	1362	217	153	0.248756	0.353147	0.291899
83	51	D	1358	162	170	0.640411	0.621315	0.630719
84	15	l	1334	211	212	0.407168	0.425044	0.415914
85	446	President▁	1330	19	21	0.666667	0.6	0.631579
