Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	193	,▁	1438900	3530	3965	0.887123	0.835617	0.8606
2	196	.▁	1015526	1958	1918	0.959517	0.953576	0.956538
3	209	die▁	689170	1219	1269	0.728213	0.711945	0.719987
4	203	der▁	669419	1153	1206	0.700169	0.670269	0.684893
5	211	und▁	644772	1022	989	0.868233	0.894103	0.880978
6	226	in▁	349762	825	797	0.690815	0.707352	0.698986
7	242	zu▁	256807	595	629	0.597107	0.57439	0.585529
8	214	den▁	249300	495	488	0.598575	0.603968	0.601259
9	250	von▁	239237	540	537	0.58845	0.600887	0.594604
10	256	ist▁	205466	305	304	0.684397	0.687802	0.686095
11	257	für▁	194424	327	324	0.647841	0.664376	0.656004
12	5	▁	173918	445	413	0.628989	0.669944	0.648821
13	261	mit▁	172946	338	288	0.640575	0.746914	0.689669
14	281	das▁	169481	359	364	0.588889	0.598387	0.5936
15	271	auf▁	162440	288	305	0.537879	0.508424	0.522737
16	276	des▁	158295	279	244	0.578512	0.652655	0.613351
17	259	eine▁	144350	302	287	0.611636	0.636882	0.624004
18	219	es▁	140628	317	319	0.598214	0.603865	0.601026
19	306	im▁	130641	261	242	0.595537	0.636905	0.615527
20	308	Sie▁	130576	125	156	0.794118	0.63172	0.703671
21	313	nicht▁	125227	229	244	0.834906	0.788636	0.811112
22	315	werden▁	121071	158	147	0.598639	0.649758	0.623152
23	317	dass▁	118084	469	414	0.6749	0.760695	0.715234
24	274	ein▁	116959	261	253	0.607843	0.630435	0.618933
25	296	dem▁	114512	240	213	0.488636	0.5575	0.520802
26	327	sich▁	113418	258	206	0.443989	0.55641	0.493883
27	328	Die▁	110567	205	217	0.64604	0.609813	0.627404
28	333	wir▁	104068	104	109	0.869732	0.827061	0.84786
29	339	auch▁	97108	87	74	0.605882	0.705479	0.651899
30	348	sind▁	90569	120	142	0.630435	0.52963	0.575652
31	185	en▁	90140	214	222	0.516493	0.487685	0.501676
32	349	(▁	90089	33	29	0.6875	0.785714	0.733333
33	350	)▁	89198	33	29	0.6875	0.785714	0.733333
34	294	an▁	88885	256	214	0.526929	0.637056	0.576783
35	336	-▁	88405	64	127	0.673469	0.333333	0.445946
36	363	wird▁	85798	171	162	0.615625	0.640127	0.627637
37	186	e▁	82872	237	232	0.646305	0.659722	0.652945
38	356	als▁	79709	236	239	0.695349	0.688073	0.691692
39	325	um▁	75699	202	220	0.661458	0.616915	0.638411
