Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	193	,▁	1438900	3761	4478	0.899132	0.772429	0.830978
2	196	.▁	1055148	2856	3067	0.99652	0.945071	0.970114
3	209	die▁	690710	1736	1874	0.700855	0.658721	0.679135
4	203	der▁	681095	1672	1730	0.648258	0.634053	0.641077
5	211	und▁	646935	1251	1261	0.889247	0.88566	0.88745
6	5	▁	430968	1115	1111	0.638852	0.655646	0.64714
7	226	in▁	356456	971	974	0.643005	0.637949	0.640467
8	214	den▁	301353	805	787	0.567335	0.600128	0.583271
9	185	en▁	269399	792	747	0.535897	0.555112	0.545335
10	242	zu▁	261705	650	820	0.611262	0.494949	0.546991
11	7	n	258558	903	844	0.627848	0.679916	0.652845
12	250	von▁	239255	620	715	0.60101	0.526155	0.561097
13	188	t▁	221029	866	786	0.530991	0.589886	0.558891
14	186	e▁	219447	758	703	0.567961	0.602566	0.584752
15	256	ist▁	206508	367	467	0.630435	0.503949	0.56014
16	257	für▁	196176	420	437	0.602193	0.577834	0.589762
17	219	es▁	186974	488	476	0.473274	0.489247	0.481128
18	261	mit▁	174432	475	425	0.578967	0.646199	0.610738
19	281	das▁	169335	532	483	0.504849	0.552157	0.527444
20	271	auf▁	164156	432	418	0.499167	0.52056	0.509639
21	192	s▁	162717	457	490	0.598467	0.570008	0.583891
22	276	des▁	160763	412	426	0.541894	0.535813	0.538836
23	191	er▁	156679	825	839	0.681513	0.672956	0.677208
24	259	eine▁	147168	355	393	0.554726	0.5	0.525943
25	184	er	143074	421	404	0.491942	0.513441	0.502462
26	221	ten▁	134411	467	390	0.445935	0.5342	0.486093
27	306	im▁	130988	354	322	0.509174	0.552805	0.530094
28	308	Sie▁	130575	91	167	0.847917	0.479021	0.612191
29	16	l	125941	422	443	0.661429	0.641531	0.651328
30	313	nicht▁	125226	333	335	0.807856	0.805732	0.806793
31	296	dem▁	124302	423	365	0.449198	0.518182	0.48123
32	274	ein▁	121905	359	355	0.576162	0.58308	0.5796
33	315	werden▁	121514	208	283	0.573892	0.423221	0.487173
34	229	te▁	120949	636	538	0.451575	0.55126	0.496463
35	45	-	120693	403	415	0.530392	0.526225	0.528301
36	317	dass▁	119046	337	472	0.774194	0.54679	0.640919
37	327	sich▁	113419	364	215	0.291304	0.497561	0.367469
38	328	Die▁	110568	341	404	0.706745	0.596774	0.647121
39	183	n▁	105842	419	379	0.5918	0.650862	0.619928
40	333	wir▁	104068	90	99	0.861446	0.790741	0.82458
41	232	be	103359	290	289	0.432466	0.423358	0.427863
42	9	r	103118	428	393	0.619724	0.68471	0.650599
43	14	u	102215	381	356	0.634783	0.696372	0.664153
44	294	an▁	102186	292	281	0.420074	0.45	0.434523
45	223	ung▁	99741	270	268	0.507937	0.514583	0.511238
46	339	auch▁	97114	231	182	0.504425	0.638889	0.56375
47	336	-▁	96453	119	207	0.700321	0.431953	0.534333
48	325	um▁	95597	251	340	0.617605	0.454984	0.523966
49	348	sind▁	90571	176	223	0.621302	0.503236	0.556071
50	349	(▁	90089	73	76	0.595588	0.621212	0.60813
51	350	)▁	89198	73	77	0.595588	0.621212	0.60813
52	241	gen▁	87606	275	288	0.562016	0.529449	0.545246
53	363	wird▁	85798	146	259	0.585106	0.331944	0.423581
54	6	e	81869	215	240	0.660194	0.603139	0.630378
55	356	als▁	79967	236	271	0.707589	0.611328	0.655946
