Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	192	,▁	6517693	3761	4850	0.907403	0.756376	0.825035
2	5	▁	5094061	2811	2772	0.739523	0.748537	0.744003
3	195	.▁	4868373	2897	3007	0.99235	0.970173	0.981136
4	7	n	3497445	2464	2407	0.722498	0.739948	0.731119
5	202	der▁	3336295	1815	1796	0.655429	0.669928	0.6626
6	184	en▁	3250222	1898	1921	0.648688	0.648906	0.648797
7	208	die▁	3145914	1736	1803	0.672883	0.650875	0.661696
8	210	und▁	2993291	1284	1323	0.869314	0.848803	0.858936
9	187	t▁	2832346	1894	1740	0.611251	0.663195	0.636164
10	185	e▁	2564866	1593	1578	0.651727	0.65701	0.654358
11	10	t	1957688	1177	1169	0.659411	0.666932	0.66315
12	191	s▁	1759583	1033	1042	0.604767	0.611216	0.607974
13	183	er	1709325	1056	1040	0.63436	0.638632	0.636489
14	225	in▁	1705510	1039	1036	0.644386	0.645283	0.644834
15	25	k	1691721	1137	1127	0.684806	0.687821	0.68631
16	21	b	1656683	1037	1056	0.705028	0.689922	0.697393
17	213	den▁	1619526	1015	939	0.560065	0.609033	0.583524
18	14	u	1617068	1121	1083	0.701296	0.735112	0.717806
19	190	er▁	1561567	1318	1378	0.699673	0.676789	0.688041
20	220	ten▁	1411563	1001	924	0.576866	0.61519	0.595412
21	18	g	1317970	1041	1247	0.713075	0.597736	0.650331
22	13	d	1278205	839	842	0.699708	0.688139	0.693875
23	22	f	1256113	759	708	0.567212	0.614263	0.589801
24	240	zu▁	1248749	678	824	0.601054	0.508346	0.550827
25	8	i	1202758	672	777	0.784785	0.696524	0.738025
26	29	p	1199904	655	702	0.701789	0.661944	0.681285
27	6	e	1194718	706	670	0.602021	0.648032	0.62418
28	17	o	1171150	811	885	0.760463	0.711547	0.735192
29	228	te▁	1158211	1326	1417	0.686461	0.650465	0.667979
30	16	l	1152072	727	697	0.620268	0.655316	0.63731
31	231	be	1148878	627	622	0.496714	0.50197	0.499328
32	11	s	1144889	720	702	0.632026	0.674174	0.65242
33	186	ch	1131023	663	656	0.634052	0.64382	0.638898
34	249	von▁	1114880	651	741	0.586679	0.515541	0.548814
35	15	h	1114474	900	852	0.609293	0.637923	0.62328
36	197	st	1106181	674	610	0.569734	0.628613	0.597727
37	244	ver	1101290	738	656	0.535563	0.598579	0.56532
38	201	sch	1096419	687	601	0.566527	0.638024	0.600153
39	12	a	1077225	784	838	0.743648	0.702882	0.722691
40	218	es▁	1073656	582	699	0.496984	0.465152	0.480541
41	207	in	1066060	658	667	0.69101	0.684429	0.687703
42	214	ge	1047628	741	676	0.473297	0.518939	0.495069
43	222	ung▁	1023697	441	420	0.52735	0.552394	0.539582
44	41	F	1021177	801	745	0.732704	0.789785	0.760174
45	241	gen▁	996818	594	529	0.489268	0.546374	0.516246
46	38	P	971184	663	705	0.817016	0.76091	0.787966
47	9	r	968130	819	759	0.620425	0.662037	0.640556
48	255	ist▁	941877	365	455	0.632653	0.51699	0.569003
49	256	für▁	938564	447	459	0.601323	0.577226	0.589028
50	46	-	936284	718	712	0.572993	0.593628	0.583128
51	31	S	925379	694	700	0.790184	0.783804	0.786981
52	40	K	920214	710	674	0.72854	0.763793	0.74575
53	26	z	911802	593	609	0.662393	0.654693	0.65852
54	254	re	881670	476	519	0.680885	0.626762	0.652703
55	193	en	859783	581	567	0.603286	0.612356	0.607787
56	182	n▁	845023	572	562	0.571713	0.594398	0.582835
57	48	H	839743	668	672	0.777393	0.780756	0.779071
58	306	Be	832045	402	392	0.50672	0.518877	0.512726
59	298	le	830222	554	510	0.624837	0.686212	0.654088
60	248	g▁	809922	588	595	0.626056	0.617454	0.621725
61	260	mit▁	809530	482	437	0.582397	0.639903	0.609797
62	268	auf▁	796504	463	434	0.518345	0.549958	0.533684
63	36	B	793516	665	632	0.775146	0.836037	0.804441
64	19	c	786528	258	304	0.726698	0.664871	0.694411
65	23	w	785846	648	695	0.684535	0.644947	0.664151
66	278	des▁	782513	436	443	0.54386	0.540245	0.542046
67	45	R	771153	406	396	0.752033	0.771296	0.761543
68	281	das▁	768350	532	458	0.493714	0.560945	0.525187
69	322	ri	744349	394	398	0.675847	0.663462	0.669597
70	54	N	743595	411	399	0.784341	0.812087	0.797973
71	212	ti	730908	258	276	0.582979	0.540344	0.560852
72	302	di	723080	438	508	0.711169	0.614118	0.65909
73	49	T	719342	455	469	0.761963	0.739559	0.750594
