Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440784	3773	4162	0.824246	0.75515	0.788187
2	136	,▁	1193305	3050	3447	0.754908	0.764136	0.759494
3	139	.▁	1020800	2870	3003	0.990304	0.958094	0.973933
4	149	of▁	756838	1703	1741	0.678246	0.663666	0.670877
5	150	and▁	698636	1244	1286	0.901057	0.866569	0.883477
6	151	to▁	647403	1690	1467	0.623288	0.713771	0.665468
7	5	▁	545086	1502	1334	0.690018	0.767174	0.726553
8	153	a▁	543801	1559	1462	0.713891	0.772694	0.74213
9	159	in▁	478011	1174	1367	0.678394	0.611978	0.643476
10	158	is▁	348896	646	763	0.684321	0.575212	0.625041
11	126	s▁	338960	1026	1145	0.656048	0.589256	0.620861
12	148	on▁	270355	793	732	0.558695	0.61296	0.584571
13	188	that▁	260561	539	691	0.631579	0.502144	0.559473
14	154	ed▁	256290	938	947	0.594403	0.592151	0.593275
15	11	n	245775	855	811	0.611968	0.651583	0.631154
16	193	for▁	244873	542	543	0.591253	0.588573	0.58991
17	125	e▁	218064	781	667	0.574899	0.674548	0.62075
18	129	t▁	214021	745	683	0.587641	0.632799	0.609385
19	10	i	188786	517	515	0.622982	0.627485	0.625225
20	155	ing▁	183499	545	399	0.35823	0.47744	0.409332
21	157	es▁	171490	496	517	0.596561	0.578734	0.587512
22	223	with▁	167756	441	432	0.583333	0.598765	0.590949
23	211	are▁	166101	358	364	0.589321	0.575444	0.5823
24	226	The▁	162404	530	556	0.73805	0.700361	0.718712
25	227	be▁	159969	387	306	0.46978	0.59096	0.523448
26	35	-	157348	566	368	0.433494	0.671429	0.526843
27	178	as▁	155062	460	360	0.53792	0.6875	0.603581
28	6	e	151780	458	470	0.673804	0.659921	0.66679
29	13	s	146276	522	534	0.622549	0.60536	0.613834
30	32	S	144794	515	505	0.79634	0.807754	0.802007
31	174	an▁	143109	437	412	0.627588	0.66369	0.645134
32	135	y▁	142613	372	352	0.608824	0.647213	0.627432
33	237	I▁	142349	147	153	0.954133	0.90404	0.928412
34	231	it▁	137579	332	325	0.472222	0.479798	0.47598
35	17	c	137134	533	540	0.636348	0.631402	0.633865
36	244	this▁	133417	222	209	0.575688	0.6133	0.593899
