Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	184	,▁	724213	3761	4344	0.89007	0.777262	0.82985
2	5	▁	568912	2808	2751	0.722148	0.747531	0.73462
3	187	.▁	539437	2897	3140	0.994544	0.9465	0.969927
4	7	n	369966	2367	2316	0.696438	0.715505	0.705843
5	194	der▁	368925	1815	1817	0.640277	0.644854	0.642557
6	176	en▁	351495	1860	1853	0.625461	0.637491	0.631419
7	200	die▁	348779	1736	2167	0.694015	0.620286	0.655082
8	203	und▁	329434	1285	1325	0.877355	0.851315	0.864139
9	177	e▁	287791	1616	1571	0.623009	0.639191	0.630996
10	179	t▁	262041	1580	1425	0.572425	0.629961	0.599817
11	175	er	203131	1117	1063	0.601007	0.622611	0.611618
12	183	s▁	192228	1008	980	0.585498	0.610574	0.597773
13	16	l	189701	1110	1011	0.630091	0.688414	0.657963
14	217	in▁	189527	1039	994	0.61989	0.647404	0.633348
15	25	k	187796	1131	1148	0.682712	0.669717	0.676152
16	205	den▁	178783	1014	986	0.546287	0.59356	0.568943
17	21	b	177211	1007	977	0.681409	0.700994	0.691063
18	10	t	175971	832	828	0.595272	0.600193	0.597722
19	182	er▁	174944	1339	1393	0.692987	0.673298	0.683
20	14	u	163129	1051	991	0.675294	0.724142	0.698865
21	212	ten▁	155434	984	951	0.578626	0.588446	0.583495
22	178	ch	147470	765	742	0.59154	0.623786	0.607236
23	18	g	145932	1044	1235	0.70193	0.593144	0.642968
24	232	zu▁	138374	678	857	0.594318	0.481783	0.532166
25	22	f	138311	757	689	0.531343	0.58982	0.559056
26	29	p	135076	673	711	0.649649	0.621849	0.635445
27	15	h	130265	942	910	0.614171	0.626253	0.620153
28	11	s	129376	731	701	0.636052	0.666231	0.650792
29	13	d	128725	745	756	0.6676	0.647756	0.657528
30	6	e	127157	706	649	0.565914	0.638816	0.600159
31	223	be	127012	624	630	0.506306	0.505124	0.505714
32	8	i	124245	567	643	0.733615	0.652126	0.690475
33	12	a	123612	776	824	0.740869	0.697202	0.718373
34	242	von▁	123392	651	741	0.57938	0.508188	0.541454
35	236	ver	122143	738	652	0.507166	0.571829	0.53756
36	193	sch	121135	687	628	0.568487	0.6181	0.592257
37	210	es▁	121135	588	600	0.47574	0.469182	0.472439
38	189	st	120429	646	550	0.518234	0.612159	0.561294
39	214	ung▁	119980	490	486	0.547292	0.544961	0.546124
40	220	te▁	118803	1263	1338	0.659211	0.626878	0.642638
41	199	in	118245	654	640	0.651775	0.662727	0.657205
42	40	F	113651	801	763	0.726536	0.767613	0.74651
43	17	o	112082	678	687	0.724638	0.726585	0.72561
44	233	gen▁	111329	609	527	0.470833	0.536999	0.501744
45	185	en	109673	633	632	0.601645	0.600122	0.600883
46	26	z	109041	639	639	0.643869	0.636146	0.639984
47	9	r	108996	833	741	0.583935	0.652093	0.616135
48	38	P	107447	663	673	0.782051	0.767882	0.774902
49	247	ist▁	104388	364	466	0.633041	0.504751	0.561663
50	46	-	103930	718	669	0.522962	0.571623	0.546211
51	248	für▁	103153	447	467	0.6067	0.574419	0.590118
52	174	n▁	102076	613	618	0.568224	0.570755	0.569487
53	245	re	101403	488	503	0.651005	0.637377	0.644119
54	41	K	100656	710	666	0.721433	0.780426	0.74977
55	291	le	94322	507	460	0.554843	0.613889	0.582875
56	48	H	92644	668	655	0.75346	0.775401	0.764273
57	300	Be	92139	402	379	0.474462	0.5	0.486897
58	239	g▁	91303	599	619	0.607075	0.591151	0.599007
59	19	c	89370	258	282	0.698262	0.66345	0.680411
60	253	mit▁	88919	482	439	0.559925	0.60801	0.582978
61	23	w	87961	648	667	0.657808	0.64538	0.651535
62	263	auf▁	87613	463	406	0.476971	0.549232	0.510557
63	271	das▁	85693	532	543	0.483836	0.492374	0.488068
64	50	L	85379	365	364	0.676176	0.684615	0.68037
65	267	des▁	84900	427	436	0.511842	0.503119	0.507443
66	45	R	84882	406	393	0.719512	0.751667	0.735238
67	273	si	84839	428	409	0.628139	0.660763	0.644038
68	54	N	82750	411	419	0.791209	0.775382	0.783215
69	204	ti	82406	259	258	0.531513	0.53617	0.533831
70	312	ri	82354	400	389	0.660615	0.672753	0.666628
71	36	B	80523	641	602	0.765399	0.832838	0.797696
72	295	di	80387	438	511	0.694154	0.596271	0.6415
73	31	S	79681	495	504	0.78858	0.770833	0.779606
74	49	T	79254	455	463	0.727899	0.716989	0.722403
75	313	Ge	78582	617	608	0.667601	0.676554	0.672048
76	202	al	77292	416	473	0.721767	0.623293	0.668925
77	257	ent	77011	419	401	0.6073	0.6375	0.622034
78	219	ar	76808	378	390	0.768657	0.746408	0.757369
79	250	eine▁	75245	367	390	0.514091	0.48892	0.50119
80	272	Ver	74197	328	304	0.538462	0.5875	0.561913
81	227	ra	73649	283	294	0.60213	0.59176	0.5969
82	33	A	72924	383	385	0.747761	0.746257	0.747009
83	208	zu	72817	360	371	0.43617	0.422709	0.429334
84	188	d▁	71682	429	438	0.645141	0.632015	0.638511
85	35	E	71491	284	316	0.77799	0.704812	0.739595
86	58	C	71466	463	501	0.814273	0.748639	0.780078
87	201	ein	70832	305	301	0.50463	0.515042	0.509783
88	288	dem▁	70278	460	392	0.425082	0.5	0.459507
89	275	gen	69431	352	312	0.453106	0.51756	0.483193
90	191	an	69097	422	396	0.635302	0.676163	0.655096
91	254	la	69061	323	266	0.477199	0.58871	0.527121
92	228	ss	68527	372	323	0.49058	0.56466	0.52502
93	297	im▁	66616	366	329	0.480769	0.542345	0.509704
94	265	ein▁	66123	402	387	0.56	0.583333	0.571429
95	264	at	65988	398	381	0.600279	0.633037	0.616223
96	246	it	65772	318	309	0.619454	0.634727	0.626997
97	957	me	65303	359	352	0.633929	0.655897	0.644726
98	28	v	64726	216	249	0.6675	0.628571	0.647451
99	302	Sie▁	64090	91	170	0.877083	0.472973	0.614547
100	206	ge	63922	454	386	0.381811	0.441989	0.409702
