Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	184	,▁	724213	3530	3677	0.876432	0.844531	0.860186
2	5	▁	568912	2320	2216	0.756434	0.792512	0.774053
3	187	.▁	539437	2053	2101	0.955543	0.938124	0.946754
4	7	n	369966	1680	1618	0.76129	0.776573	0.768856
5	194	der▁	368925	1251	1212	0.66329	0.679469	0.671282
6	176	en▁	351495	1344	1281	0.644873	0.674284	0.659251
7	200	die▁	348779	1224	1468	0.710811	0.666765	0.688084
8	203	und▁	329434	1053	1019	0.859939	0.895193	0.877212
9	177	e▁	287791	1092	1155	0.73015	0.688287	0.708601
10	179	t▁	262041	1039	987	0.589727	0.624609	0.606667
11	175	er	203131	797	713	0.608293	0.678807	0.641618
12	183	s▁	192228	823	805	0.666142	0.682491	0.674217
13	16	l	189701	794	747	0.667647	0.710317	0.688322
14	217	in▁	189527	920	807	0.6428	0.71938	0.678937
15	25	k	187796	743	750	0.725083	0.717022	0.72103
16	205	den▁	178783	711	636	0.568584	0.648132	0.605757
17	21	b	177211	613	591	0.668977	0.698429	0.683386
18	10	t	175971	666	594	0.648482	0.740491	0.691439
19	182	er▁	174944	1121	1098	0.72775	0.750214	0.738811
20	14	u	163129	736	741	0.735807	0.739779	0.737787
21	212	ten▁	155434	721	731	0.640381	0.640017	0.640199
22	178	ch	147470	468	471	0.648485	0.645038	0.646757
23	18	g	145932	1020	998	0.767039	0.779465	0.773202
24	232	zu▁	138374	661	630	0.580206	0.616293	0.597706
25	22	f	138311	458	436	0.579692	0.613792	0.596254
26	29	p	135076	536	513	0.685272	0.723958	0.704084
27	15	h	130265	747	734	0.700397	0.711604	0.705956
28	11	s	129376	440	417	0.651126	0.687261	0.668706
29	13	d	128725	581	604	0.776858	0.740318	0.758148
30	6	e	127157	603	547	0.691929	0.752434	0.720914
31	223	be	127012	547	487	0.592982	0.661397	0.625324
32	8	i	124245	564	535	0.751315	0.780008	0.765393
33	12	a	123612	687	675	0.769475	0.797941	0.78345
34	242	von▁	123392	558	548	0.549145	0.565828	0.557362
35	236	ver	122143	582	531	0.626361	0.684444	0.654116
36	193	sch	121135	494	461	0.589928	0.641753	0.61475
37	210	es▁	121135	466	444	0.583756	0.607388	0.595338
38	189	st	120429	468	439	0.634456	0.672324	0.652841
39	214	ung▁	119980	311	306	0.512357	0.515664	0.514005
40	220	te▁	118803	1136	1161	0.742789	0.727064	0.734842
41	199	in	118245	513	512	0.706386	0.715605	0.710966
42	40	F	113651	431	398	0.731306	0.782857	0.756204
43	17	o	112082	603	594	0.7509	0.76053	0.755684
44	233	gen▁	111329	429	375	0.523803	0.584325	0.552411
45	185	en	109673	379	344	0.592563	0.640113	0.615421
46	26	z	109041	431	433	0.66347	0.669146	0.666296
47	9	r	108996	568	491	0.611833	0.696787	0.651552
48	38	P	107447	576	562	0.845766	0.868603	0.857032
49	247	ist▁	104388	307	318	0.688889	0.668966	0.678781
50	46	-	103930	566	484	0.559286	0.651947	0.602073
51	248	für▁	103153	345	334	0.600962	0.62709	0.613748
52	174	n▁	102076	527	499	0.637981	0.683142	0.65979
53	245	re	101403	494	475	0.722357	0.759402	0.740416
54	41	K	100656	550	523	0.768301	0.804829	0.786141
55	291	le	94322	324	298	0.538416	0.579545	0.558224
56	48	H	92644	444	440	0.777344	0.786596	0.781943
57	300	Be	92139	266	274	0.607986	0.585676	0.596623
58	239	g▁	91303	565	532	0.660926	0.706321	0.682869
59	19	c	89370	240	225	0.695312	0.744907	0.719256
60	253	mit▁	88919	338	299	0.629925	0.718412	0.671265
61	23	w	87961	470	468	0.714226	0.717133	0.715676
62	263	auf▁	87613	317	320	0.533626	0.532164	0.532894
63	271	das▁	85693	359	386	0.567196	0.559072	0.563104
64	50	L	85379	358	349	0.762258	0.79097	0.776349
65	267	des▁	84900	294	274	0.577333	0.590667	0.583924
66	45	R	84882	374	377	0.851246	0.831343	0.841177
67	273	si	84839	300	285	0.692884	0.738192	0.714821
68	54	N	82750	432	416	0.804533	0.838004	0.820927
69	204	ti	82406	232	230	0.694444	0.694984	0.694714
70	312	ri	82354	273	282	0.713147	0.688546	0.700631
71	36	B	80523	445	419	0.792011	0.848304	0.819192
72	295	di	80387	276	273	0.656	0.664011	0.659981
73	31	S	79681	412	395	0.788536	0.828267	0.807913
74	49	T	79254	499	466	0.76854	0.822943	0.794812
75	313	Ge	78582	318	315	0.70979	0.728102	0.71883
76	202	al	77292	364	349	0.771104	0.801908	0.786204
77	257	ent	77011	275	271	0.646586	0.657292	0.651895
78	219	ar	76808	309	321	0.824594	0.799878	0.812048
79	250	eine▁	75245	307	308	0.613839	0.608423	0.611119
80	272	Ver	74197	220	222	0.615578	0.605691	0.610594
81	227	ra	73649	276	276	0.700667	0.705645	0.703147
82	33	A	72924	254	266	0.776018	0.734043	0.754447
83	208	zu	72817	270	272	0.479606	0.489316	0.484413
84	188	d▁	71682	373	345	0.691843	0.748925	0.719253
85	35	E	71491	154	152	0.755357	0.751748	0.753548
86	58	C	71466	405	413	0.837785	0.805888	0.821527
87	201	ein	70832	212	221	0.653846	0.622596	0.637839
88	288	dem▁	70278	329	296	0.458191	0.521073	0.487613
89	275	gen	69431	236	199	0.485271	0.576427	0.526936
90	191	an	69097	399	376	0.722051	0.765523	0.743152
91	254	la	69061	239	211	0.579745	0.652557	0.614
92	228	ss	68527	255	199	0.536075	0.705714	0.609308
93	297	im▁	66616	280	263	0.619895	0.681753	0.649354
94	265	ein▁	66123	306	276	0.621864	0.684314	0.651596
95	264	at	65988	370	332	0.653302	0.74756	0.69726
96	246	it	65772	243	248	0.708524	0.706422	0.707471
97	957	me	65303	238	222	0.612421	0.654167	0.632606
98	28	v	64726	274	285	0.818989	0.794	0.806301
99	302	Sie▁	64090	125	139	0.759804	0.668103	0.711009
100	206	ge	63922	265	284	0.46707	0.427123	0.446204
101	304	nicht▁	63582	229	237	0.783019	0.76324	0.773003
102	269	a▁	63207	239	253	0.879816	0.838542	0.858683
103	320	l▁	62407	293	242	0.603448	0.731008	0.661131
104	682	ne	61124	220	228	0.663835	0.641509	0.652481
105	306	werden▁	61083	159	163	0.601351	0.6	0.600675
106	259	ge▁	59501	228	195	0.511111	0.586486	0.546211
107	277	ungen▁	59400	145	159	0.616788	0.568493	0.591657
108	43	W	59216	352	345	0.79793	0.822707	0.810129
109	364	ts	58708	164	171	0.59188	0.568323	0.579863
110	589	ma	58379	189	207	0.697143	0.628272	0.660918
111	374	se	58230	419	405	0.651013	0.675024	0.662801
112	318	An	58003	234	207	0.555814	0.63933	0.594654
113	211	or	57784	229	217	0.720096	0.764103	0.741447
114	315	sich▁	57481	258	183	0.349727	0.5	0.411576
115	316	dass▁	57405	469	399	0.629518	0.73909	0.679918
116	261	de▁	56937	245	241	0.652222	0.660633	0.656401
117	422	te	56336	202	168	0.533698	0.619632	0.573463
118	287	lich▁	56048	179	177	0.627273	0.640947	0.634036
119	319	Die▁	55416	205	195	0.569307	0.597938	0.583271
120	181	un	55335	187	200	0.780702	0.72192	0.750161
121	216	on	55209	313	299	0.820285	0.856704	0.838099
