Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	193	,▁	1438900	3530	3746	0.88292	0.85023	0.866267
2	5	▁	1135064	2334	2272	0.772	0.792454	0.782093
3	196	.▁	1080758	2053	2129	0.952686	0.950617	0.95165
4	7	n	772156	1741	1733	0.773413	0.77601	0.774709
5	203	der▁	731885	1251	1180	0.668375	0.708517	0.687861
6	209	die▁	690807	1224	1262	0.726659	0.716202	0.721392
7	185	en▁	668425	1268	1215	0.655806	0.685668	0.670405
8	211	und▁	660927	1053	1024	0.863801	0.898129	0.880631
9	186	e▁	551784	1043	1099	0.744362	0.695859	0.719294
10	188	t▁	549800	1106	1020	0.602852	0.655318	0.627991
11	10	t	429706	855	823	0.681542	0.717684	0.699146
12	184	er	402796	787	710	0.613525	0.675308	0.642935
13	192	s▁	383824	820	801	0.684863	0.701168	0.692919
14	16	l	378781	794	728	0.668067	0.721925	0.693953
15	226	in▁	376926	920	810	0.648702	0.730538	0.687192
16	25	k	373759	749	727	0.719687	0.738573	0.729008
17	14	u	360927	809	777	0.737558	0.77178	0.754281
18	214	den▁	355717	711	584	0.557522	0.677329	0.611614
19	21	b	354859	636	588	0.661529	0.711771	0.685731
20	191	er▁	342669	1092	1049	0.727323	0.76117	0.743862
21	221	ten▁	308502	727	700	0.637263	0.676329	0.656215
22	187	ch	293718	468	473	0.669913	0.658809	0.664315
23	18	g	288995	1019	1026	0.797018	0.781918	0.789395
24	29	p	287752	584	582	0.705964	0.715859	0.710877
25	22	f	278634	464	437	0.587362	0.617507	0.602057
26	242	zu▁	273747	661	655	0.591973	0.606481	0.599139
27	13	d	266123	587	601	0.772064	0.754737	0.763302
28	8	i	259701	584	548	0.769721	0.802257	0.785652
29	15	h	259446	749	762	0.713073	0.697497	0.705199
30	229	te▁	256303	1178	1218	0.753113	0.727915	0.7403
31	11	s	255575	436	409	0.660291	0.70724	0.68296
32	6	e	255035	605	570	0.707396	0.742945	0.724735
33	232	be	253734	547	511	0.605965	0.649554	0.627003
34	208	in	250247	528	521	0.705023	0.713456	0.709214
35	12	a	247955	695	677	0.788687	0.809458	0.798938
36	250	von▁	246126	558	529	0.581909	0.621924	0.601251
