Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	172	the▁	723227	3631	4197	0.865172	0.758867	0.80854
2	175	,▁	600255	3176	3018	0.743148	0.818556	0.779031
3	179	.▁	500582	2801	2889	0.994375	0.963214	0.978546
4	188	of▁	377723	1628	1881	0.738081	0.648843	0.690591
5	189	and▁	341975	1287	1310	0.923039	0.901951	0.912373
6	190	to▁	321631	1603	1462	0.700428	0.758165	0.728154
7	198	in▁	232013	1286	1249	0.714114	0.753521	0.733288
8	192	a▁	212558	1242	1269	0.76763	0.754524	0.76102
9	197	is▁	169999	733	852	0.709853	0.622024	0.663043
10	227	that▁	132279	632	694	0.595238	0.546556	0.569859
11	233	for▁	122060	587	507	0.615852	0.717582	0.662837
12	187	on▁	93190	508	444	0.560276	0.648883	0.601333
13	262	with▁	83278	405	413	0.713315	0.695789	0.704443
14	264	The▁	81286	577	607	0.782343	0.742374	0.761834
15	265	be▁	78583	329	319	0.591503	0.608333	0.5998
16	252	are▁	78486	356	381	0.581516	0.537901	0.558859
17	217	as▁	69700	325	285	0.564881	0.631191	0.596198
18	275	I▁	67633	193	203	0.966463	0.919591	0.942445
19	283	this▁	66949	208	227	0.647404	0.588235	0.616403
20	269	it▁	61246	387	351	0.57216	0.632918	0.601007
21	293	by▁	58142	253	279	0.658996	0.600394	0.628331
22	298	have▁	57325	276	289	0.583984	0.562963	0.573281
23	300	we▁	56838	117	128	0.891753	0.822006	0.85546
24	292	not▁	55846	244	331	0.854885	0.628328	0.724304
25	305	you▁	53581	100	125	0.742424	0.580808	0.651746
26	316	will▁	49498	173	231	0.645062	0.483819	0.552925
27	318	which▁	49043	140	188	0.615672	0.455307	0.523483
28	321	from▁	47699	317	255	0.500567	0.617852	0.55306
29	330	(▁	44108	134	141	0.929825	0.886555	0.907674
30	206	at▁	43595	295	262	0.474221	0.536814	0.50358
31	333	)▁	43549	134	141	0.929825	0.886555	0.907674
32	207	or▁	43329	132	122	0.868644	0.944954	0.905194
33	338	has▁	42167	241	285	0.565217	0.484733	0.52189
