Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	192	,▁	6517693	3761	4473	0.899642	0.769105	0.829268
2	195	.▁	4868373	2897	3084	0.995923	0.956452	0.975789
3	202	der▁	3208278	1733	1743	0.655857	0.656767	0.656312
4	208	die▁	3145884	1736	1823	0.684175	0.655824	0.669699
5	5	▁	3018205	1823	1664	0.657107	0.715283	0.684962
6	210	und▁	2928966	1244	1329	0.888145	0.857736	0.872676
7	7	n	2207722	1540	1514	0.680021	0.69007	0.685008
8	184	en▁	1762673	1093	1090	0.597478	0.592423	0.594939
9	187	t▁	1696945	1150	1092	0.549438	0.580811	0.564689
10	225	in▁	1653252	1015	1016	0.649699	0.64393	0.646802
11	185	e▁	1556238	1008	951	0.60678	0.653268	0.629167
12	213	den▁	1522620	927	893	0.585121	0.606864	0.595794
13	240	zu▁	1196416	660	844	0.593787	0.484265	0.533463
14	183	er	1146583	670	620	0.514349	0.555756	0.534251
15	249	von▁	1083283	620	724	0.589646	0.510156	0.547028
16	190	er▁	1058087	1066	1058	0.718762	0.72605	0.722388
17	218	es▁	1043765	555	581	0.490295	0.469987	0.479926
18	10	t	1010229	551	541	0.588115	0.606219	0.59703
19	191	s▁	1003772	628	678	0.586774	0.552978	0.569375
20	220	ten▁	962956	718	633	0.519707	0.596907	0.555638
21	255	ist▁	935328	365	488	0.642857	0.498843	0.561767
22	256	für▁	890743	420	451	0.619737	0.575243	0.596661
23	14	u	862189	674	618	0.623436	0.678659	0.649876
24	46	-	816736	650	671	0.575231	0.566345	0.570754
25	260	mit▁	811373	483	445	0.588939	0.636683	0.611881
26	222	ung▁	803488	387	383	0.525862	0.523535	0.524696
27	281	das▁	767682	532	472	0.511135	0.562848	0.535747
28	278	des▁	754262	424	443	0.547178	0.523686	0.535175
29	268	auf▁	742887	431	395	0.513367	0.557207	0.534389
30	228	te▁	740390	736	661	0.516641	0.584622	0.548533
31	9	r	730961	535	547	0.687229	0.663209	0.675006
32	231	be	699523	392	420	0.474074	0.435498	0.453968
33	13	d	695042	489	497	0.664112	0.645023	0.654428
34	258	eine▁	675347	362	415	0.570513	0.497416	0.531463
35	25	k	672479	460	434	0.562698	0.597852	0.579743
36	8	i	662872	365	395	0.75	0.681387	0.714049
37	244	ver	661705	489	448	0.474006	0.516543	0.494361
38	38	P	646041	474	496	0.788569	0.758873	0.773436
39	11	s	631232	432	421	0.629102	0.656193	0.642362
40	186	ch	626494	402	379	0.618852	0.66061	0.63905
41	182	n▁	623895	485	476	0.615023	0.63011	0.622475
42	295	dem▁	608582	452	362	0.4375	0.551672	0.487997
43	16	l	607159	386	392	0.663589	0.64986	0.656653
44	248	g▁	603499	450	456	0.6175	0.606796	0.612101
45	304	im▁	594400	355	308	0.489329	0.566202	0.524966
46	29	p	592843	351	391	0.703704	0.625352	0.662218
47	33	A	587695	350	355	0.779412	0.770161	0.774759
48	310	Sie▁	582389	91	183	0.885417	0.454839	0.600963
49	6	e	579995	347	342	0.603971	0.62215	0.612926
50	254	re	578714	331	351	0.598607	0.579688	0.588995
51	41	F	573485	376	326	0.643422	0.736203	0.686693
52	312	nicht▁	570670	333	334	0.812633	0.812169	0.812401
53	201	sch	566691	396	353	0.536212	0.597053	0.564999
54	241	gen▁	560237	350	372	0.523955	0.489216	0.50599
55	273	ein▁	555709	371	382	0.599138	0.580093	0.589461
56	314	werden▁	551587	208	287	0.573892	0.416045	0.482384
57	279	Ver	549231	253	250	0.588477	0.598291	0.593343
58	316	dass▁	542761	337	481	0.754839	0.524194	0.61872
59	22	f	537349	335	322	0.566882	0.587514	0.577014
60	40	K	519222	384	349	0.661429	0.731342	0.69463
61	18	g	515754	310	309	0.669065	0.672043	0.670551
62	324	sich▁	515293	364	229	0.324638	0.523041	0.400621
63	323	um▁	506638	278	388	0.638999	0.455812	0.53208
64	327	Die▁	500992	341	381	0.695015	0.622368	0.656689
65	15	h	491844	408	399	0.636486	0.655431	0.64582
66	676	ta	489034	307	303	0.652482	0.651568	0.652025
67	293	an▁	488320	292	286	0.45601	0.471042	0.463404
68	35	E	485486	196	224	0.801105	0.698938	0.746542
69	332	wir▁	479175	90	102	0.873494	0.770609	0.818832
70	235	ra	477942	227	223	0.559908	0.578479	0.569042
71	298	le	477793	349	290	0.532421	0.645833	0.583669
72	335	-▁	463194	130	224	0.729167	0.454212	0.559747
73	302	di	462234	322	352	0.721831	0.663126	0.691235
74	199	an	454570	348	333	0.591561	0.61165	0.601438
75	196	d▁	451151	372	377	0.661079	0.655005	0.658028
76	58	C	442584	331	374	0.832176	0.732547	0.77919
77	338	auch▁	441342	233	189	0.504386	0.620968	0.556638
78	236	ss	440948	243	238	0.588745	0.61036	0.599358
79	284	ungen▁	438346	180	195	0.491071	0.441123	0.464759
80	325	An	429627	303	296	0.54108	0.550179	0.545592
81	306	Be	423160	202	227	0.578125	0.511574	0.542817
82	19	c	422463	165	164	0.736301	0.718954	0.727524
83	48	H	413735	422	417	0.794369	0.797973	0.796167
84	193	en	411772	279	268	0.582375	0.603175	0.592593
85	346	sind▁	410386	176	215	0.565089	0.468137	0.512064
86	280	a▁	407784	180	187	0.89645	0.860795	0.878261
87	34	D	404818	358	300	0.695652	0.834586	0.758812
88	345	Sch	400045	297	326	0.683272	0.638502	0.660129
89	267	ge▁	399031	218	240	0.507143	0.466049	0.485729
90	351	(▁	398746	73	82	0.683824	0.635135	0.658581
91	39	I	397442	99	92	0.797872	0.852273	0.824176
92	17	o	397141	222	247	0.695	0.632143	0.662083
93	354	)▁	395329	73	81	0.683824	0.635135	0.658581
94	21	b	388854	272	250	0.52988	0.56681	0.547724
95	216	zu	387849	194	214	0.357923	0.327471	0.342021
96	364	wird▁	385975	146	249	0.560284	0.333333	0.417989
97	36	B	384922	328	310	0.744876	0.797203	0.770152
98	49	T	379486	237	236	0.744493	0.754505	0.749466
99	44	G	374867	190	206	0.777143	0.724638	0.749972
100	271	de▁	371780	263	204	0.423611	0.541885	0.475504
101	197	st	370344	234	227	0.52765	0.541667	0.534566
102	203	m▁	368462	245	257	0.57265	0.563662	0.56812
103	334	li	364208	274	284	0.745174	0.711562	0.72798
104	355	als▁	363481	238	280	0.716814	0.608365	0.658152
105	282	si	360427	203	219	0.71466	0.660976	0.68677
106	54	N	344824	157	173	0.753333	0.682927	0.716404
107	230	ich▁	341946	93	84	0.785714	0.899537	0.838782
108	211	al	334782	227	233	0.696032	0.675969	0.685854
109	395	oder▁	334448	132	138	0.886179	0.848837	0.867106
110	31	S	332800	254	277	0.853712	0.787449	0.819243
111	23	w	331832	214	216	0.594527	0.5875	0.590993
112	207	in	330288	166	168	0.627389	0.617284	0.622295
113	189	un	329209	173	203	0.702083	0.585492	0.638509
114	811	ne	326633	299	299	0.67029	0.677737	0.673993
115	56	y	324822	191	204	0.803977	0.763587	0.783262
116	47	V	323887	205	190	0.786082	0.848148	0.815937
117	368	über▁	322653	173	188	0.505882	0.467033	0.485682
118	403	:▁	321994	182	180	0.917143	0.925287	0.921197
119	262	la	321231	198	199	0.622396	0.628947	0.625654
120	57	1	320800	297	308	0.95034	0.917659	0.933714
121	212	ti	318504	96	92	0.559783	0.586207	0.57269
122	404	Er	314763	159	161	0.470779	0.477522	0.474127
123	410	haben▁	313700	143	185	0.610714	0.485632	0.541038
