Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	172	the▁	723296	3773	4196	0.821161	0.74421	0.780794
2	175	,▁	600255	3050	3134	0.750984	0.760149	0.755538
3	179	.▁	504527	2798	2872	0.993427	0.968713	0.980915
4	188	of▁	378238	1692	1798	0.677195	0.63932	0.657713
5	189	and▁	343073	1224	1280	0.901538	0.859726	0.880136
6	190	to▁	323379	1680	1521	0.618239	0.689006	0.651707
7	198	in▁	235968	1153	1280	0.691066	0.619387	0.653266
8	192	a▁	231725	1377	1352	0.705288	0.725768	0.715381
9	197	is▁	171780	634	724	0.629596	0.539467	0.581057
10	227	that▁	132281	539	721	0.625614	0.474138	0.539444
11	233	for▁	122061	542	554	0.595386	0.583333	0.589298
12	187	on▁	105718	622	589	0.538868	0.566993	0.552573
13	5	▁	92618	555	490	0.60883	0.685398	0.644849
14	262	with▁	83321	441	407	0.548662	0.593778	0.570329
15	264	The▁	81525	530	585	0.755258	0.680961	0.716188
16	265	be▁	80665	387	317	0.467033	0.565775	0.511684
17	252	are▁	79101	329	350	0.550273	0.516196	0.53269
18	217	as▁	74363	416	329	0.527108	0.667291	0.588973
19	165	s▁	71548	370	499	0.493363	0.37643	0.427036
20	275	I▁	70141	146	155	0.963467	0.900253	0.930788
21	283	this▁	66949	222	200	0.543578	0.598985	0.569938
22	269	it▁	64282	299	286	0.426667	0.450382	0.438204
23	293	by▁	58605	316	266	0.520339	0.618577	0.565221
24	298	have▁	57338	253	286	0.555328	0.490741	0.52104
25	300	we▁	57065	105	101	0.751736	0.800725	0.775457
26	292	not▁	55865	240	323	0.769058	0.562156	0.649529
27	305	you▁	53582	84	74	0.472637	0.525	0.497444
28	213	an▁	50709	326	290	0.551839	0.620098	0.583981
29	316	will▁	49592	294	196	0.372925	0.552778	0.44538
30	318	which▁	49043	176	189	0.430966	0.403315	0.416682
31	207	or▁	48178	201	209	0.818182	0.791237	0.804484
32	321	from▁	47692	302	272	0.511391	0.574333	0.541038
33	206	at▁	45434	323	271	0.428333	0.498039	0.460564
34	330	(▁	44108	94	67	0.512195	0.669355	0.580323
35	333	)▁	43549	94	67	0.512195	0.669355	0.580323
