Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	172	the▁	723249	3773	4279	0.819329	0.733665	0.774134
2	175	,▁	600255	3050	3220	0.749556	0.757659	0.753585
3	179	.▁	500755	2780	2891	0.994322	0.956618	0.975105
4	188	of▁	377732	1691	1835	0.674234	0.620966	0.646505
5	189	and▁	342045	1212	1274	0.898755	0.857564	0.877676
6	190	to▁	321873	1676	1502	0.60808	0.681553	0.642723
7	198	in▁	232163	1132	1200	0.660851	0.628425	0.64423
8	192	a▁	214097	1297	1299	0.68752	0.690908	0.68921
9	197	is▁	170178	613	786	0.639417	0.495985	0.558642
10	227	that▁	132281	539	696	0.617544	0.485477	0.543604
11	233	for▁	122072	542	543	0.562672	0.569215	0.565925
12	187	on▁	93530	569	512	0.528003	0.586447	0.555692
13	262	with▁	83301	441	415	0.530414	0.561154	0.545351
14	264	The▁	81300	530	577	0.729446	0.668118	0.697436
15	265	be▁	78648	382	317	0.437326	0.525	0.477169
16	252	are▁	78555	324	368	0.554444	0.5	0.525817
17	217	as▁	70050	399	325	0.485542	0.607235	0.539612
18	275	I▁	67876	143	144	0.974863	0.955645	0.965159
19	283	this▁	66949	222	204	0.557339	0.605	0.580193
20	269	it▁	61333	283	290	0.418902	0.414815	0.416848
21	293	by▁	58214	308	280	0.484321	0.530303	0.50627
22	298	have▁	57337	253	278	0.526639	0.48028	0.502392
23	300	we▁	56858	104	101	0.754386	0.768421	0.761339
24	292	not▁	55845	240	321	0.764574	0.565891	0.650398
25	305	you▁	53581	84	78	0.522388	0.571429	0.545809
26	316	will▁	49509	294	194	0.348659	0.516667	0.416353
27	318	which▁	49043	176	173	0.469428	0.475904	0.472644
28	321	from▁	47699	302	264	0.515588	0.589333	0.549999
29	330	(▁	44108	94	70	0.560976	0.689394	0.61859
30	206	at▁	43644	309	290	0.434959	0.45471	0.444616
31	333	)▁	43549	94	70	0.560976	0.689394	0.61859
