Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	172	the▁	723312	3773	4203	0.813411	0.738371	0.774076
2	175	,▁	600255	3050	3375	0.741687	0.751514	0.746568
3	179	.▁	509658	2870	2987	0.989433	0.956382	0.972627
4	188	of▁	379099	1703	1719	0.656977	0.641243	0.649015
5	189	and▁	348479	1244	1304	0.89426	0.856078	0.874753
6	190	to▁	324944	1688	1491	0.625306	0.713263	0.666395
7	192	a▁	275335	1588	1498	0.712342	0.766712	0.738528
8	5	▁	268233	1502	1314	0.661924	0.751174	0.70373
9	198	in▁	241507	1180	1454	0.699752	0.616593	0.655546
10	197	is▁	175452	646	746	0.664572	0.566692	0.611741
11	165	s▁	166290	1005	1091	0.643558	0.591552	0.61646
12	187	on▁	135357	781	699	0.540061	0.606061	0.57116
13	227	that▁	132281	539	688	0.614035	0.49161	0.546045
14	193	ed▁	126874	984	991	0.579232	0.576093	0.577658
15	233	for▁	122063	542	532	0.572314	0.585999	0.579075
16	11	n	120035	858	807	0.597106	0.636049	0.615963
17	168	t▁	110412	737	682	0.572831	0.612753	0.59212
18	164	e▁	104682	785	640	0.537525	0.655895	0.59084
19	10	i	99959	561	540	0.606936	0.630797	0.618636
20	194	ing▁	98812	587	415	0.32334	0.434492	0.370764
21	196	es▁	90023	526	514	0.560573	0.57618	0.56827
22	262	with▁	83322	441	430	0.569951	0.585427	0.577586
23	252	are▁	83137	358	399	0.580838	0.513964	0.545359
24	264	The▁	81527	530	566	0.726577	0.67762	0.701245
25	265	be▁	80635	387	282	0.421703	0.576208	0.486995
26	35	-	79084	565	342	0.382932	0.625	0.474898
27	217	as▁	77628	460	376	0.534968	0.672185	0.595778
28	213	an▁	76212	458	431	0.615152	0.657383	0.635566
29	174	y▁	75012	387	367	0.567606	0.600505	0.583592
30	6	e	74714	451	454	0.640347	0.634067	0.637191
31	13	s	72633	522	520	0.609729	0.606742	0.608231
32	32	S	71849	515	490	0.788385	0.825495	0.806513
33	275	I▁	71787	147	154	0.974133	0.913534	0.942861
34	17	c	71212	555	555	0.618385	0.622504	0.620437
35	269	it▁	69578	332	311	0.430556	0.461131	0.445319
36	283	this▁	66949	222	216	0.575688	0.59434	0.584865
