Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46682	3773	4820	0.835626	0.669246	0.743238
2	142	,▁	38245	3050	3262	0.717739	0.681137	0.698959
3	148	.▁	29966	2837	2991	0.989429	0.940218	0.964196
4	155	of▁	24356	1693	2198	0.668591	0.507881	0.577259
5	156	to▁	21280	1680	1794	0.577978	0.579024	0.5785
6	157	and▁	21107	1227	1284	0.871036	0.830502	0.850286
7	165	in▁	15099	1156	1369	0.623297	0.525867	0.570452
8	163	a▁	13513	1376	1557	0.650062	0.5943	0.620931
9	161	is▁	11191	633	897	0.595588	0.413907	0.488399
10	185	that▁	10133	539	744	0.549123	0.400993	0.46351
11	199	for▁	7785	542	508	0.46522	0.499264	0.481641
12	153	on▁	6368	621	467	0.352659	0.469586	0.402809
13	225	be▁	5509	385	448	0.426796	0.369076	0.395843
14	222	I▁	5495	146	172	0.955733	0.823671	0.884802
15	218	are▁	4948	329	472	0.497814	0.354216	0.413914
16	237	with▁	4867	441	425	0.47871	0.495	0.486719
17	242	this▁	4741	222	242	0.550459	0.506303	0.527458
18	184	as▁	4579	417	478	0.427928	0.46603	0.446167
19	246	The▁	4453	530	589	0.640535	0.574957	0.605977
20	248	we▁	4412	105	128	0.762153	0.649123	0.701111
21	229	it▁	4326	300	287	0.297403	0.316981	0.30688
22	5	▁	4279	526	546	0.349819	0.322541	0.335626
23	256	have▁	4108	253	368	0.469262	0.334325	0.390465
24	249	not▁	3961	240	344	0.745516	0.516454	0.610196
25	132	s▁	3794	382	418	0.273081	0.247268	0.259534
26	263	by▁	3696	316	277	0.350847	0.40458	0.375803
27	277	which▁	3337	176	188	0.31854	0.293478	0.305496
28	278	will▁	3330	294	222	0.284802	0.370994	0.322234
29	180	an▁	3066	333	311	0.366998	0.395322	0.380634
30	290	has▁	2943	234	274	0.419259	0.358527	0.386522
31	296	European▁	2775	29	34	0.896552	0.790323	0.840092
32	306	from▁	2658	302	221	0.348921	0.473684	0.401841
33	169	at▁	2533	331	267	0.290164	0.347826	0.316389
34	250	or▁	2373	199	186	0.667568	0.725838	0.695485
35	316	(▁	2301	94	69	0.5	0.623077	0.554795
36	321	you▁	2245	84	100	0.383085	0.323045	0.350512
37	324	)▁	2233	94	70	0.52439	0.653846	0.582006
38	11	n	2161	379	341	0.347561	0.379852	0.36299
39	287	all▁	2012	82	99	0.450617	0.372449	0.407821
40	349	also▁	1969	173	196	0.640351	0.570681	0.603512
41	351	was▁	1942	430	513	0.507752	0.436308	0.469327
42	271	our▁	1916	50	38	0.6	0.789474	0.681818
43	353	can▁	1912	140	141	0.507299	0.507407	0.507353
44	358	would▁	1825	102	149	0.370968	0.247512	0.296919
45	131	e▁	1797	424	211	0.17769	0.360544	0.238056
46	35	-	1783	295	192	0.230823	0.377976	0.286615
47	365	’▁	1766	-1	163	0	0	0
48	366	's▁	1765	408	59	0.0283784	0.206897	0.0499109
49	374	should▁	1720	48	90	0.595745	0.323529	0.419333
50	361	more▁	1690	101	135	0.462199	0.35847	0.403779
51	383	Mr▁	1673	78	15	0.0895522	0.4	0.146341
52	381	but▁	1671	126	154	0.844	0.688312	0.758247
53	159	ed▁	1662	294	231	0.157706	0.196262	0.174884
54	388	:▁	1660	179	164	0.819118	0.877358	0.847238
55	346	its▁	1657	123	119	0.304545	0.313636	0.309024
56	162	ing▁	1645	242	94	0.0782609	0.203297	0.113015
57	134	t▁	1638	233	185	0.237327	0.282274	0.257856
58	380	-▁	1627	156	40	0.252066	0.878378	0.391721
59	402	their▁	1569	201	139	0.384615	0.55	0.452675
60	408	been▁	1541	138	253	0.375	0.210084	0.2693
61	409	Commission▁	1539	11	17	0.85	0.529412	0.652452
62	411	We▁	1535	61	69	0.852459	0.753623	0.8
63	429	must▁	1444	38	56	0.289474	0.207547	0.241758
64	436	In▁	1404	148	187	0.486486	0.385027	0.429851
65	438	It▁	1398	94	128	0.43617	0.322835	0.371041
66	441	'▁	1373	100	166	0.117188	0.09	0.10181
67	442	This▁	1372	69	100	0.492754	0.34	0.402367
68	332	one▁	1366	115	89	0.3125	0.394118	0.348595
